0;0;0;0
0.0628319;0.0627905;0.0627874;0.0622874
0.125664;0.125333;0.125329;0.125059
0.188496;0.187381;0.187378;0.187588
0.251327;0.24869;0.24869;0.24915
0.314159;0.309017;0.309017;0.309017
0.376991;0.368125;0.368118;0.367215
0.439823;0.425779;0.425768;0.424229
0.502655;0.481754;0.481743;0.48002
0.565487;0.535827;0.535823;0.534551
0.628319;0.587785;0.587785;0.587785
0.69115;0.637424;0.637415;0.638329
0.753982;0.684547;0.68453;0.685177
0.816814;0.728969;0.728952;0.728877
0.879646;0.770513;0.770507;0.769975
0.942478;0.809017;0.809017;0.809017
1.00531;0.844328;0.844318;0.845022
1.06814;0.876307;0.876285;0.876878
1.13097;0.904827;0.904806;0.904935
1.19381;0.929776;0.929768;0.929544
1.25664;0.951057;0.951057;0.951057
1.31947;0.968583;0.968572;0.968999
1.3823;0.982287;0.982263;0.982743
1.44513;0.992115;0.992091;0.992411
1.50796;0.998027;0.998016;0.998123
1.5708;1;1;1
1.63363;0.998027;0.998016;0.998123
1.69646;0.992115;0.992091;0.992411
1.75929;0.982287;0.982263;0.982743
1.82212;0.968583;0.968572;0.968999
1.88496;0.951057;0.951057;0.951057
1.94779;0.929776;0.929768;0.929544
2.01062;0.904827;0.904806;0.904935
2.07345;0.876307;0.876285;0.876878
2.13628;0.844328;0.844318;0.845022
2.19911;0.809017;0.809017;0.809017
2.26195;0.770513;0.770507;0.769975
2.32478;0.728969;0.728952;0.728877
2.38761;0.684547;0.68453;0.685177
2.45044;0.637424;0.637415;0.638329
2.51327;0.587785;0.587785;0.587785
2.57611;0.535827;0.535823;0.534551
2.63894;0.481754;0.481743;0.48002
2.70177;0.425779;0.425768;0.424229
2.7646;0.368125;0.368118;0.367215
2.82743;0.309017;0.309017;0.309017
2.89027;0.24869;0.24869;0.24915
2.9531;0.187381;0.187378;0.187588
3.01593;0.125333;0.125329;0.125059
3.07876;0.0627905;0.0627874;0.0622874
3.14159;8.97932e-11;8.97932e-11;8.97932e-11
